0	1040
0	1041
0	1042
0	1043
0	1039
1	7074
1	7075
1	3092
1	4839
2	21908
2	21909
2	21910
2	1061
3	4176
3	6882
3	2637
3	4566
4	6955
4	6956
4	6957
4	6958
5	10711
6	1954
6	1955
6	982
7	2207
8	1568
8	240
8	3699
8	17597
8	17598
8	17599
9	14238
9	1407
10	8933
10	8934
10	8935
10	8936
10	8937
10	8938
11	2213
11	6903
12	668
12	1682
12	1404
12	1405
12	5237
13	1777
13	1778
13	1779
13	1780
13	1781
13	1782
14	11294
14	2103
15	7077
15	293
16	12444
16	13014
17	7232
17	3522
17	3523
17	3470
17	878
17	7227
17	7228
17	7229
17	7230
17	7231
18	13498
18	639
19	7232
19	1887
19	3523
19	3522
19	1951
20	128
20	11216
20	2670
21	1602
21	19091
21	19092
21	19093
21	4505
21	3161
22	3282
22	9875
22	621
23	4984
23	13966
24	1688
24	11273
24	11274
24	3095
25	5272
25	2825
25	7047
26	2699
26	22559
27	6416
27	6413
27	6414
27	6415
28	5896
28	5897
28	5894
28	5895
29	4590
29	4199
30	2976
31	38
31	1391
32	9816
32	9817
32	9818
33	619
33	670
34	3981
34	2287
35	2192
35	2193
35	2194
36	56
36	4203
37	17280
37	1553
37	17279
37	1057
38	13754
38	9919
38	19774
38	5142
38	19775
39	2072
39	21881
39	114
39	1547
40	2808
40	2809
40	1498
41	3921
41	3922
41	3923
41	2207
42	11189
42	11190
42	11191
43	2307
43	444
44	18506
44	9204
44	1590
44	5343
45	4585
45	17661
46	160
46	20131
46	9607
47	20156
47	11109
48	16363
48	3476
49	4832
49	4830
49	4831
50	6457
51	1576
51	22923
52	9836
52	17847
53	1729
53	6125
53	5533
54	7092
54	7093
55	987
55	1789
56	5025
56	7907
56	7908
56	7909
56	70
57	18953
58	10060
58	10061
58	10062
58	10063
59	6074
59	7398
60	5365
60	1022
61	9240
61	6724
61	9238
61	9239
62	4200
62	9966
62	4199
63	1707
63	1708
63	1709
64	3161
64	1602
64	21429
65	7505
65	1253
66	7312
66	7314
66	11967
67	14954
67	14955
67	404
68	8992
68	3554
68	8990
68	134
68	8991
69	21064
69	8531
69	21063
70	5626
70	10149
70	2574
71	21110
71	21111
71	21112
71	21113
71	21114
71	21115
72	4516
72	13828
72	13829
72	2121
72	4519
73	1713
73	14249
74	22552
74	10485
74	22550
74	22551
75	618
75	10190
75	1367
76	7951
76	212
76	7950
76	3799
77	4248
77	1606
77	1119
78	5616
78	5612
78	5613
78	5614
78	5615
79	9544
79	2816
79	6563
79	4913
80	11065
80	15444
80	15445
80	13527
81	3977
81	850
82	19605
82	19606
83	4100
83	17286
83	17287
84	10251
84	5922
84	17723
85	19040
85	19041
85	19042
85	19043
85	9329
85	19037
85	19038
85	19039
86	6985
86	318
87	22493
87	1478
88	9320
88	9321
88	17090
88	17091
88	17092
89	19088
89	2520
90	6545
90	3971
91	3256
91	8412
91	1638
92	5858
92	1427
92	668
93	598
94	344
94	343
94	342
94	999
95	20749
96	9589
96	21734
97	8160
97	882
98	7168
98	6882
98	2637
99	20577
99	8231
100	22265
100	17206
100	17207
101	2105
101	3797
101	16365
101	1823
102	10352
102	10353
102	10354
102	10355
102	5021
102	5022
103	9972
103	6413
103	5086
104	13372
104	13373
104	13374
105	11
105	392
105	393
105	394
105	395
105	396
106	19808
106	1553
106	1988
106	1057
107	16659
107	18917
107	18918
107	18919
108	5873
108	11378
108	11379
108	11380
108	11381
108	6230
109	738
109	739
109	6907
110	14705
111	4846
112	7506
112	1253
113	2703
114	4322
114	1652
115	1322
115	2412
116	1025
116	1023
117	3946
117	2699
117	2698
118	18344
118	2193
118	18345
119	683
119	10562
119	10563
119	10564
119	7946
120	17587
120	17588
121	13331
121	4029
121	2510
122	14074
122	14075
122	14076
122	14077
123	3835
123	3836
123	3837
124	7280
124	7277
124	7278
124	7279
125	11510
125	86
125	6382
126	19736
127	5624
127	6436
127	6437
128	10622
128	2263
129	2072
129	11043
129	11044
129	2723
129	7222
130	10528
130	3632
130	3350
130	10524
130	10525
130	10526
130	10527
131	6218
131	14851
132	2875
132	9740
132	17607
133	2888
133	3624
133	15003
133	36
134	12418
135	11594
135	6971
136	2264
136	2262
136	2263
137	12134
137	10687
138	6179
138	877
139	3681
140	3050
140	4235
140	1082
141	4556
141	4557
141	4558
141	4559
141	4560
141	4561
142	2837
142	150
142	1535
143	4736
143	4735
144	20040
144	11020
145	14656
145	7722
145	14655
146	13920
147	12829
147	12826
147	12827
147	12828
147	474
147	12830
147	12831
148	8785
148	8786
148	8787
148	8788
148	8789
149	1186
149	18714
149	7238
149	237
150	1532
151	4627
152	4636
153	576
153	1160
153	578
153	579
154	3528
155	15904
155	15903
156	1995
157	19292
157	766
158	10193
158	10194
