0	15
1	5
2	15
3	14
4	8
5	5
6	8
7	5
8	15
9	6
10	19
11	14
12	5
13	14
14	5
15	11
16	5
17	9
18	8
19	18
20	3
21	6
22	11
23	16
24	20
25	11
26	20
27	1
28	9
29	20
30	15
31	11
32	10
33	3
34	9
35	0
36	5
37	15
38	2
39	7
40	7
41	16
42	1
43	16
44	9
45	14
46	7
47	20
48	10
49	8
50	5
51	11
52	7
53	20
54	9
55	11
56	6
57	16
58	4
59	9
60	13
61	6
62	20
63	18
64	6
65	5
66	5
67	14
68	15
69	15
70	6
71	9
72	8
73	3
74	1
75	6
76	11
77	11
78	2
79	3
80	2
81	2
82	1
83	6
84	8
85	0
86	10
87	5
88	9
89	2
90	5
91	8
92	6
93	0
94	16
95	20
96	20
97	7
98	14
99	20
100	13
101	3
102	9
103	5
104	12
105	3
106	15
107	1
108	10
109	8
110	5
111	16
112	16
113	14
114	18
115	18
116	18
117	20
118	14
119	2
120	8
121	7
122	6
123	2
124	7
125	5
126	14
127	16
128	20
129	7
130	16
131	7
132	11
133	7
134	5
135	6
136	20
137	1
138	7
139	7
140	15
141	1
142	14
143	7
144	6
145	8
146	3
147	5
148	11
149	5
150	3
151	7
152	0
153	14
154	20
155	2
156	18
157	10
158	1
159	16
160	6
161	20
162	16
163	10
164	6
165	16
166	7
167	6
168	3
169	3
170	12
171	9
172	8
173	16
174	9
175	16
176	0
177	10
178	9
179	18
180	5
181	20
182	12
183	14
184	10
185	6
186	15
187	2
188	1
189	3
190	2
191	14
192	11
193	20
194	3
195	14
196	15
197	9
198	3
199	3
200	13
201	7
202	9
203	14
204	16
205	15
206	9
207	9
208	7
209	11
210	8
211	14
212	5
213	16
214	14
215	6
216	5
217	2
218	20
219	16
220	1
221	5
222	9
223	5
224	11
225	16
226	13
227	0
228	3
229	10
230	14
231	0
232	15
233	15
234	11
235	12
236	10
237	7
238	4
239	7
240	9
241	14
242	14
243	0
244	5
245	11
246	20
247	7
248	14
249	5
250	7
251	20
252	7
253	5
254	3
255	11
256	11
257	2
258	5
259	16
260	4
261	13
262	6
263	21
264	18
265	1
266	7
267	11
268	5
269	18
270	21
271	14
272	0
273	6
274	3
275	14
276	18
277	20
278	18
279	13
280	2
281	10
282	20
283	0
284	16
285	11
286	20
287	14
288	5
289	3
290	6
291	20
292	10
293	15
294	20
295	21
296	2
297	20
298	5
299	4
300	11
301	16
302	3
303	10
304	7
305	3
306	8
307	4
308	13
309	2
310	10
311	14
312	0
313	14
314	16
315	5
316	20
317	11
318	4
319	18
320	11
321	13
322	16
323	14
324	18
325	6
326	20
327	2
328	3
329	16
330	11
331	1
332	16
333	10
334	7
335	7
336	14
337	3
338	8
339	10
340	18
341	3
342	6
343	2
344	5
345	10
346	5
347	2
348	16
349	12
350	7
351	6
352	2
353	5
354	5
355	9
356	20
357	16
358	7
359	7
360	2
361	10
362	7
363	10
364	6
365	16
366	2
367	14
368	20
369	5
370	11
371	20
372	7
373	3
374	18
375	11
376	15
377	6
378	20
379	14
380	3
381	18
382	10
383	20
384	16
385	20
386	2
387	4
388	7
389	1
390	16
391	18
392	15
393	20
394	18
395	11
396	5
397	12
398	8
399	0
400	11
401	13
402	20
403	20
404	5
405	2
406	10
407	11
408	6
409	14
410	5
411	0
412	20
413	21
414	3
415	16
416	5
417	8
418	1
419	11
420	11
421	11
422	12
423	3
424	20
425	10
426	3
427	2
428	11
429	0
430	16
431	18
432	3
433	9
434	2
435	14
436	8
437	20
438	7
439	9
440	21
441	2
442	14
443	11
444	2
445	10
446	4
447	11
448	10
449	15
450	7
451	3
452	2
453	20
454	3
455	5
456	14
457	16
458	15
459	11
460	11
461	8
462	15
463	11
464	11
465	0
466	4
467	15
468	13
469	20
470	20
471	16
472	6
473	14
474	2
475	11
476	20
477	15
478	16
479	2
480	17
481	12
482	5
483	20
484	14
485	0
486	20
487	0
488	14
489	18
490	7
491	10
492	2
493	6
494	7
495	16
496	19
497	18
498	14
499	20
500	11
501	8
502	5
503	0
504	4
505	18
506	6
507	5
508	18
509	4
510	16
511	18
512	9
513	15
514	14
515	18
516	20
517	11
518	8
519	20
520	12
521	0
522	15
523	11
524	9
525	14
526	2
527	20
528	12
529	5
530	17
531	10
532	5
533	20
534	7
535	10
536	7
537	5
538	12
539	15
540	5
541	9
542	0
543	18
544	10
545	20
546	13
547	9
548	9
549	10
550	5
551	15
552	5
553	0
554	9
555	16
556	6
557	20
558	16
559	3
560	20
561	5
562	20
563	16
564	16
565	6
566	8
567	5
568	16
569	21
570	2
571	20
572	20
573	14
574	7
575	5
576	0
577	13
578	9
579	4
580	11
581	6
582	5
583	7
584	14
585	14
586	8
587	12
588	5
589	12
590	17
591	3
592	18
593	6
594	15
595	15
596	2
597	1
598	14
599	13
600	15
601	4
602	14
603	13
604	7
605	7
606	0
607	15
608	14
609	10
610	18
611	2
612	14
613	9
614	20
615	2
616	2
617	20
618	15
619	7
620	6
621	4
622	8
623	10
624	8
625	20
626	11
627	18
628	3
629	15
630	9
631	8
632	10
633	10
634	15
635	20
636	13
637	20
638	12
639	6
640	20
641	16
642	5
643	7
644	16
645	9
646	11
647	3
648	15
649	21
650	16
651	7
652	15
653	6
654	2
655	3
656	11
657	0
658	6
659	13
660	14
661	20
662	3
663	16
664	5
665	18
666	5
667	2
668	10
669	10
670	10
671	3
672	0
673	2
674	21
675	0
676	13
677	15
678	14
679	1
680	11
681	20
682	7
683	3
684	6
685	10
686	20
687	3
688	16
689	10
690	3
691	20
692	15
693	11
694	2
695	2
696	11
697	15
698	5
699	7
700	17
701	10
702	3
703	14
704	0
705	16
706	6
707	3
708	2
709	11
710	6
711	7
712	0
713	10
714	11
715	16
716	14
717	10
718	15
719	7
720	14
721	2
722	8
723	19
724	7
725	20
726	3
727	3
728	15
729	19
730	11
731	17
732	8
733	14
734	0
735	14
736	15
737	14
738	11
739	5
740	9
741	18
742	3
743	5
744	10
745	16
746	2
747	18
748	13
749	16
750	5
751	2
752	15
753	16
754	0
755	5
756	3
757	3
758	11
759	7
760	17
761	6
762	3
763	9
764	12
765	16
766	20
767	0
768	16
769	14
770	10
771	3
772	16
773	20
774	9
775	8
776	10
777	15
778	14
779	6
780	11
781	20
782	6
783	16
784	10
785	5
786	20
787	11
788	0
789	5
790	11
791	7
792	3
793	16
794	5
795	4
796	3
797	7
798	15
799	5
800	0
801	16
802	4
803	18
804	11
805	20
806	7
807	15
808	3
809	4
810	7
811	14
812	3
813	14
814	16
815	6
816	1
817	18
818	15
819	3
820	16
821	11
822	18
823	6
824	7
825	10
826	0
827	5
828	16
829	18
830	6
831	18
832	14
833	8
834	18
835	21
836	3
837	4
838	13
839	13
840	16
841	20
842	20
843	11
844	9
845	20
846	6
847	5
848	16
849	9
850	9
851	9
852	5
853	13
854	4
855	12
856	2
857	5
858	1
859	6
860	14
861	20
862	0
863	16
864	5
865	20
866	11
867	4
868	16
869	11
870	0
871	11
872	2
873	13
874	10
875	20
876	9
877	6
878	16
879	16
880	15
881	14
882	12
883	3
884	9
885	16
886	0
887	2
888	15
889	14
890	10
891	7
892	5
893	16
894	20
895	16
896	8
897	11
898	0
899	7
900	0
901	8
902	14
903	3
904	7
905	9
906	16
907	4
908	16
909	20
910	4
911	13
912	14
913	16
914	14
915	6
916	9
917	2
918	5
919	5
920	11
921	15
922	2
923	0
924	3
925	20
926	1
927	14
928	18
929	5
930	11
931	18
932	21
933	20
934	0
935	2
936	18
937	3
938	1
939	16
940	20
941	15
942	11
943	11
944	14
945	20
946	3
947	20
948	20
949	11
950	13
951	20
952	2
953	16
954	7
955	14
956	3
957	0
958	20
959	6
960	11
961	16
962	7
963	20
964	14
965	18
966	2
967	2
968	0
969	13
970	7
971	11
972	20
973	14
974	9
975	9
976	12
977	0
978	11
979	2
980	7
981	3
982	9
983	21
984	18
985	10
986	15
987	8
988	6
989	3
990	16
991	1
992	6
993	9
994	16
995	20
996	8
997	0
998	4
999	20
1000	7
1001	11
1002	3
1003	2
1004	14
1005	7
1006	15
1007	3
1008	14
1009	7
1010	13
1011	14
1012	3
1013	1
1014	9
1015	16
1016	3
1017	0
1018	20
1019	15
1020	14
1021	2
1022	7
1023	2
1024	14
1025	16
1026	10
1027	7
1028	5
1029	0
1030	1
1031	11
1032	3
1033	16
1034	15
1035	16
1036	11
1037	14
1038	2
1039	2
1040	0
1041	20
1042	10
1043	9
1044	21
1045	8
1046	18
1047	6
1048	15
1049	0
1050	14
1051	3
1052	13
1053	9
1054	12
1055	16
1056	11
1057	16
1058	10
1059	0
1060	6
1061	8
1062	16
1063	18
1064	6
1065	15
1066	5
1067	3
1068	16
1069	14
1070	20
1071	11
1072	2
1073	20
1074	16
1075	20
1076	20
1077	11
1078	9
1079	20
1080	8
1081	1
1082	18
1083	16
1084	20
1085	3
1086	6
1087	11
1088	11
1089	16
1090	13
1091	16
1092	15
1093	2
1094	2
1095	10
1096	5
1097	15
1098	16
1099	15
1100	14
1101	15
1102	13
1103	9
1104	8
1105	2
1106	15
1107	9
1108	14
1109	16
1110	16
1111	20
1112	2
1113	8
1114	1
1115	2
1116	0
1117	14
1118	0
1119	14
1120	10
1121	14
1122	8
1123	6
1124	10
1125	5
1126	20
1127	11
1128	5
1129	4
1130	4
1131	21
1132	21
1133	20
1134	3
1135	10
1136	16
1137	16
1138	16
1139	13
1140	20
1141	8
1142	20
1143	12
1144	6
1145	18
1146	5
1147	3
1148	8
1149	0
1150	15
1151	15
1152	5
1153	10
1154	16
1155	0
1156	8
1157	10
1158	4
1159	5
1160	3
1161	20
1162	11
1163	7
1164	8
1165	15
1166	18
1167	18
1168	1
1169	2
1170	7
1171	14
1172	13
1173	15
1174	3
1175	3
1176	11
1177	2
1178	3
1179	7
1180	11
1181	16
1182	16
1183	3
1184	15
1185	8
1186	7
1187	0
1188	20
1189	6
1190	9
1191	20
1192	6
1193	6
1194	9
1195	11
1196	14
1197	11
1198	15
1199	2
1200	16
1201	20
1202	15
1203	12
1204	15
1205	9
1206	20
1207	2
1208	0
1209	13
1210	14
1211	15
1212	21
1213	3
1214	0
1215	6
1216	10
1217	7
1218	3
1219	16
1220	20
1221	7
1222	14
1223	5
1224	11
1225	4
1226	2
1227	9
1228	21
1229	7
1230	9
1231	16
1232	3
1233	2
1234	3
1235	15
1236	7
1237	3
1238	11
1239	5
1240	20
1241	3
1242	16
1243	3
1244	5
1245	7
1246	3
1247	13
1248	0
1249	14
1250	2
1251	15
1252	5
1253	16
1254	0
1255	20
1256	16
1257	14
1258	15
1259	14
1260	5
1261	7
1262	11
1263	2
1264	20
1265	18
1266	16
1267	2
1268	20
1269	10
1270	4
1271	7
1272	6
1273	7
1274	11
1275	20
1276	3
1277	3
1278	20
1279	10
1280	20
1281	12
1282	3
1283	18
1284	4
1285	17
1286	5
1287	5
1288	15
1289	0
1290	0
1291	16
1292	7
1293	11
1294	12
1295	15
1296	7
1297	0
1298	9
1299	15
1300	20
1301	6
1302	18
1303	11
1304	11
1305	0
1306	18
1307	16
1308	16
1309	1
1310	20
1311	6
1312	3
1313	20
1314	6
1315	20
1316	4
1317	7
1318	13
1319	8
1320	13
1321	6
1322	14
1323	13
1324	2
1325	16
1326	15
1327	14
1328	11
1329	15
1330	5
1331	15
1332	4
1333	14
1334	11
1335	16
1336	15
1337	1
1338	16
1339	20
1340	0
1341	17
1342	5
1343	16
1344	5
1345	5
1346	14
1347	3
1348	13
1349	11
1350	14
1351	10
1352	5
1353	10
1354	5
1355	9
1356	21
1357	0
1358	14
1359	15
1360	9
1361	15
1362	3
1363	6
1364	11
1365	10
1366	3
1367	8
1368	20
1369	15
1370	20
1371	13
1372	11
1373	18
1374	10
1375	18
1376	5
1377	16
1378	11
1379	14
1380	4
1381	1
1382	5
1383	14
1384	4
1385	7
1386	11
1387	10
1388	15
1389	2
1390	8
1391	11
1392	8
1393	11
1394	11
1395	9
1396	5
1397	5
1398	10
1399	14
1400	4
1401	2
1402	5
1403	10
1404	0
1405	5
1406	11
1407	20
1408	2
1409	16
1410	8
1411	16
1412	4
1413	9
1414	13
1415	17
1416	14
1417	2
1418	15
1419	8
1420	5
1421	20
1422	3
1423	21
1424	18
1425	18
1426	13
1427	14
1428	20
1429	2
1430	18
1431	2
1432	13
1433	11
1434	20
1435	18
1436	14
1437	10
1438	16
1439	16
1440	2
1441	7
1442	20
1443	5
1444	21
1445	14
1446	5
1447	10
1448	18
1449	1
1450	0
1451	12
1452	18
1453	7
1454	15
1455	2
1456	20
1457	20
1458	5
1459	6
1460	7
1461	3
1462	10
1463	9
1464	8
1465	3
1466	15
1467	5
1468	10
1469	5
1470	20
1471	9
1472	7
1473	15
1474	6
1475	8
1476	20
1477	14
1478	18
1479	14
1480	14
1481	11
1482	8
1483	3
1484	15
1485	7
1486	13
1487	10
1488	9
1489	20
1490	21
1491	16
1492	3
1493	16
1494	10
1495	20
1496	14
1497	8
1498	15
1499	14
1500	6
1501	20
1502	16
1503	15
1504	16
1505	14
1506	2
1507	6
1508	1
1509	21
1510	3
1511	2
1512	9
1513	13
1514	0
1515	7
1516	20
1517	11
1518	6
1519	5
1520	0
1521	15
1522	18
1523	3
1524	7
1525	10
1526	15
1527	12
1528	15
1529	2
1530	10
1531	2
1532	2
1533	2
1534	20
1535	10
1536	3
1537	20
1538	1
1539	20
1540	8
1541	5
1542	13
1543	5
1544	16
1545	3
1546	6
1547	3
1548	7
1549	8
1550	5
1551	14
1552	3
1553	16
1554	16
1555	9
1556	11
1557	6
1558	14
1559	3
1560	8
1561	14
1562	11
1563	2
1564	4
1565	7
1566	18
1567	3
1568	9
1569	10
1570	10
1571	8
1572	10
1573	20
1574	8
1575	10
1576	9
1577	14
1578	1
1579	15
1580	1
1581	6
1582	5
1583	15
1584	15
1585	20
1586	15
1587	2
1588	3
1589	19
1590	2
1591	11
1592	11
1593	14
1594	15
1595	16
1596	5
1597	11
1598	14
1599	5
1600	20
1601	2
1602	18
1603	14
1604	15
1605	2
1606	3
1607	18
1608	11
1609	8
1610	16
1611	11
1612	6
1613	15
1614	11
1615	0
1616	16
1617	15
1618	20
1619	5
1620	20
1621	11
1622	16
1623	10
1624	21
1625	8
1626	7
1627	5
1628	12
1629	13
1630	14
1631	8
1632	6
1633	15
1634	0
1635	11
1636	7
1637	10
1638	0
1639	0
1640	3
1641	2
1642	10
1643	13
1644	16
1645	0
1646	4
1647	18
1648	20
1649	14
1650	18
1651	10
1652	8
1653	2
1654	6
1655	5
1656	20
1657	4
1658	6
1659	8
1660	0
1661	18
1662	14
1663	8
1664	11
1665	2
1666	10
1667	18
1668	5
1669	14
1670	9
1671	16
1672	16
1673	1
1674	0
1675	5
1676	16
1677	16
1678	7
1679	14
1680	10
1681	2
1682	20
1683	1
1684	0
1685	16
1686	14
1687	10
1688	14
1689	16
1690	16
1691	6
1692	11
1693	11
1694	11
1695	18
1696	2
1697	3
1698	3
1699	15
1700	5
1701	7
1702	16
1703	20
1704	3
1705	11
1706	1
1707	6
1708	8
1709	2
1710	0
1711	12
1712	3
1713	13
1714	9
1715	2
1716	3
1717	18
1718	11
1719	15
1720	5
1721	14
1722	0
1723	3
1724	6
1725	15
1726	20
1727	15
1728	7
1729	5
1730	1
1731	14
1732	0
1733	11
1734	8
1735	15
1736	4
1737	11
1738	15
1739	2
1740	2
1741	4
1742	6
1743	15
1744	20
1745	15
1746	2
1747	12
1748	8
1749	0
1750	15
1751	16
1752	16
1753	12
1754	9
1755	11
1756	3
1757	15
1758	9
1759	20
1760	1
1761	0
1762	0
1763	16
1764	10
1765	5
1766	7
1767	14
1768	18
1769	11
1770	14
1771	14
1772	11
1773	10
1774	2
1775	2
1776	5
1777	4
1778	7
1779	5
1780	10
1781	11
1782	16
1783	2
1784	5
1785	9
1786	6
1787	3
1788	2
1789	7
1790	20
1791	2
1792	20
1793	15
1794	5
1795	18
1796	14
1797	7
1798	6
1799	20
1800	2
1801	5
1802	8
1803	13
1804	9
1805	10
1806	13
1807	0
1808	13
1809	8
1810	1
1811	3
1812	3
1813	10
1814	20
1815	10
1816	7
1817	5
1818	16
1819	11
1820	15
1821	11
1822	3
1823	16
1824	3
1825	8
1826	9
1827	18
1828	6
1829	16
1830	11
1831	20
1832	2
1833	11
1834	12
1835	3
1836	14
1837	6
1838	18
1839	14
1840	5
1841	20
1842	6
1843	11
1844	3
1845	14
1846	16
1847	10
1848	3
1849	0
1850	2
1851	3
1852	0
1853	7
1854	20
1855	5
1856	9
1857	8
1858	4
1859	20
1860	7
1861	9
1862	7
1863	20
1864	10
1865	15
1866	15
1867	16
1868	6
1869	16
1870	16
1871	2
1872	10
1873	18
1874	2
1875	18
1876	11
1877	20
1878	9
1879	11
1880	7
1881	10
1882	6
1883	16
1884	11
1885	0
1886	2
1887	8
1888	10
1889	3
1890	11
1891	11
1892	16
1893	8
1894	15
1895	2
1896	15
1897	13
1898	7
1899	12
1900	0
1901	0
1902	13
1903	21
1904	14
1905	3
1906	8
1907	3
1908	15
1909	15
